Year,Race_Num,RaceName,Circuit,Driver,Team,Grid_Pos,Finish_Pos,Status,Points,Laps
2023,2,Saudi Arabian Grand Prix,Jeddah,leclerc,ferrari,12,7,Finished,6.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,ocon,alpine,6,8,Finished,4.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,gasly,alpine,9,9,Finished,2.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,kevin_magnussen,haas,13,10,Finished,1.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,tsunoda,alphatauri,16,11,Finished,0.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,hulkenberg,haas,10,12,Finished,0.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,zhou,alfa,11,13,Finished,0.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,de_vries,alphatauri,18,14,Finished,0.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,piastri,mclaren,8,15,Finished,0.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,sargeant,williams,20,16,Finished,0.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,norris,mclaren,19,17,Finished,0.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,bottas,alfa,14,18,Lapped,0.0,49
2023,2,Saudi Arabian Grand Prix,Jeddah,albon,williams,17,19,Retired,0.0,27
2023,2,Saudi Arabian Grand Prix,Jeddah,stroll,aston_martin,5,20,Retired,0.0,16
2023,3,Australian Grand Prix,Melbourne,max_verstappen,red_bull,1,1,Finished,25.0,58
2023,3,Australian Grand Prix,Melbourne,hamilton,mercedes,3,2,Finished,18.0,58
2023,3,Australian Grand Prix,Melbourne,alonso,aston_martin,4,3,Finished,15.0,58
2023,3,Australian Grand Prix,Melbourne,stroll,aston_martin,6,4,Finished,12.0,58
2023,3,Australian Grand Prix,Melbourne,perez,red_bull,20,5,Finished,11.0,58
2023,3,Australian Grand Prix,Melbourne,norris,mclaren,13,6,Finished,8.0,58
2023,3,Australian Grand Prix,Melbourne,hulkenberg,haas,10,7,Finished,6.0,58
2023,3,Australian Grand Prix,Melbourne,piastri,mclaren,16,8,Finished,4.0,58
2023,3,Australian Grand Prix,Melbourne,zhou,alfa,17,9,Finished,2.0,58
2023,3,Australian Grand Prix,Melbourne,tsunoda,alphatauri,12,10,Finished,1.0,58
2023,3,Australian Grand Prix,Melbourne,bottas,alfa,19,11,Finished,0.0,58
2023,3,Australian Grand Prix,Melbourne,sainz,ferrari,5,12,Finished,0.0,58
2023,3,Australian Grand Prix,Melbourne,gasly,alpine,9,13,Finished,0.0,56
2023,3,Australian Grand Prix,Melbourne,ocon,alpine,11,14,Finished,0.0,56
2023,3,Australian Grand Prix,Melbourne,de_vries,alphatauri,15,15,Finished,0.0,56
2023,3,Australian Grand Prix,Melbourne,sargeant,williams,18,16,Finished,0.0,56
2023,3,Australian Grand Prix,Melbourne,kevin_magnussen,haas,14,17,Finished,0.0,52
2023,3,Australian Grand Prix,Melbourne,russell,mercedes,2,18,Retired,0.0,17
2023,3,Australian Grand Prix,Melbourne,albon,williams,8,19,Retired,0.0,6
2023,3,Australian Grand Prix,Melbourne,leclerc,ferrari,7,20,Retired,0.0,0
2023,4,Azerbaijan Grand Prix,Baku,perez,red_bull,3,1,Finished,25.0,51
2023,4,Azerbaijan Grand Prix,Baku,max_verstappen,red_bull,2,2,Finished,18.0,51
2023,4,Azerbaijan Grand Prix,Baku,leclerc,ferrari,1,3,Finished,15.0,51
2023,4,Azerbaijan Grand Prix,Baku,alonso,aston_martin,6,4,Finished,12.0,51
2023,4,Azerbaijan Grand Prix,Baku,sainz,ferrari,4,5,Finished,10.0,51
2023,4,Azerbaijan Grand Prix,Baku,hamilton,mercedes,5,6,Finished,8.0,51
2023,4,Azerbaijan Grand Prix,Baku,stroll,aston_martin,9,7,Finished,6.0,51
2023,4,Azerbaijan Grand Prix,Baku,russell,mercedes,11,8,Finished,5.0,51
2023,4,Azerbaijan Grand Prix,Baku,norris,mclaren,7,9,Finished,2.0,51
2023,4,Azerbaijan Grand Prix,Baku,tsunoda,alphatauri,8,10,Finished,1.0,51
2023,4,Azerbaijan Grand Prix,Baku,piastri,mclaren,10,11,Finished,0.0,51
2023,4,Azerbaijan Grand Prix,Baku,albon,williams,12,12,Finished,0.0,51
2023,4,Azerbaijan Grand Prix,Baku,kevin_magnussen,haas,16,13,Finished,0.0,51
2023,4,Azerbaijan Grand Prix,Baku,gasly,alpine,17,14,Finished,0.0,51
2023,4,Azerbaijan Grand Prix,Baku,ocon,alpine,19,15,Finished,0.0,51
2023,4,Azerbaijan Grand Prix,Baku,sargeant,williams,14,16,Finished,0.0,51
2023,4,Azerbaijan Grand Prix,Baku,hulkenberg,haas,20,17,Lapped,0.0,50
2023,4,Azerbaijan Grand Prix,Baku,bottas,alfa,13,18,Lapped,0.0,50
2023,4,Azerbaijan Grand Prix,Baku,zhou,alfa,15,19,Retired,0.0,36
2023,4,Azerbaijan Grand Prix,Baku,de_vries,alphatauri,18,20,Retired,0.0,9
2023,5,Miami Grand Prix,Miami,max_verstappen,red_bull,9,1,Finished,26.0,57
2023,5,Miami Grand Prix,Miami,perez,red_bull,1,2,Finished,18.0,57
2023,5,Miami Grand Prix,Miami,alonso,aston_martin,2,3,Finished,15.0,57
2023,5,Miami Grand Prix,Miami,russell,mercedes,6,4,Finished,12.0,57
2023,5,Miami Grand Prix,Miami,sainz,ferrari,3,5,Finished,10.0,57
2023,5,Miami Grand Prix,Miami,hamilton,mercedes,13,6,Finished,8.0,57
2023,5,Miami Grand Prix,Miami,leclerc,ferrari,7,7,Finished,6.0,57
2023,5,Miami Grand Prix,Miami,gasly,alpine,5,8,Finished,4.0,57
2023,5,Miami Grand Prix,Miami,ocon,alpine,8,9,Finished,2.0,57
2023,5,Miami Grand Prix,Miami,kevin_magnussen,haas,4,10,Finished,1.0,57
2023,5,Miami Grand Prix,Miami,tsunoda,alphatauri,17,11,Finished,0.0,57
2023,5,Miami Grand Prix,Miami,stroll,aston_martin,18,12,Finished,0.0,57
2023,5,Miami Grand Prix,Miami,bottas,alfa,10,13,Finished,0.0,57
2023,5,Miami Grand Prix,Miami,albon,williams,11,14,Finished,0.0,57
2023,5,Miami Grand Prix,Miami,hulkenberg,haas,12,15,Finished,0.0,57
2023,5,Miami Grand Prix,Miami,zhou,alfa,14,16,Finished,0.0,57
2023,5,Miami Grand Prix,Miami,norris,mclaren,16,17,Finished,0.0,57
2023,5,Miami Grand Prix,Miami,de_vries,alphatauri,15,18,Finished,0.0,57
2023,5,Miami Grand Prix,Miami,piastri,mclaren,19,19,Lapped,0.0,56
2023,5,Miami Grand Prix,Miami,sargeant,williams,20,20,Lapped,0.0,56
2023,6,Monaco Grand Prix,Monaco,max_verstappen,red_bull,1,1,Finished,25.0,78
2023,6,Monaco Grand Prix,Monaco,alonso,aston_martin,2,2,Finished,18.0,78
2023,6,Monaco Grand Prix,Monaco,ocon,alpine,3,3,Finished,15.0,78
2023,6,Monaco Grand Prix,Monaco,hamilton,mercedes,5,4,Finished,13.0,78
2023,6,Monaco Grand Prix,Monaco,russell,mercedes,8,5,Finished,10.0,78
2023,6,Monaco Grand Prix,Monaco,leclerc,ferrari,6,6,Finished,8.0,78
2023,6,Monaco Grand Prix,Monaco,gasly,alpine,7,7,Finished,6.0,78
2023,6,Monaco Grand Prix,Monaco,sainz,ferrari,4,8,Finished,4.0,78
2023,6,Monaco Grand Prix,Monaco,norris,mclaren,10,9,Lapped,2.0,77
2023,6,Monaco Grand Prix,Monaco,piastri,mclaren,11,10,Lapped,1.0,77
2023,6,Monaco Grand Prix,Monaco,bottas,alfa,15,11,Lapped,0.0,77
2023,6,Monaco Grand Prix,Monaco,de_vries,alphatauri,12,12,Lapped,0.0,77
2023,6,Monaco Grand Prix,Monaco,zhou,alfa,19,13,Lapped,0.0,77
2023,6,Monaco Grand Prix,Monaco,albon,williams,13,14,Lapped,0.0,77
2023,6,Monaco Grand Prix,Monaco,tsunoda,alphatauri,9,15,Lapped,0.0,76
2023,6,Monaco Grand Prix,Monaco,perez,red_bull,20,16,Lapped,0.0,76
2023,6,Monaco Grand Prix,Monaco,hulkenberg,haas,18,17,Lapped,0.0,76
2023,6,Monaco Grand Prix,Monaco,sargeant,williams,16,18,Lapped,0.0,76
2023,6,Monaco Grand Prix,Monaco,kevin_magnussen,haas,17,19,Finished,0.0,70
2023,6,Monaco Grand Prix,Monaco,stroll,aston_martin,14,20,Retired,0.0,53
2023,7,Spanish Grand Prix,Barcelona,max_verstappen,red_bull,1,1,Finished,26.0,66
2023,7,Spanish Grand Prix,Barcelona,hamilton,mercedes,4,2,Finished,18.0,66
2023,7,Spanish Grand Prix,Barcelona,russell,mercedes,12,3,Finished,15.0,66
2023,7,Spanish Grand Prix,Barcelona,perez,red_bull,11,4,Finished,12.0,66
2023,7,Spanish Grand Prix,Barcelona,sainz,ferrari,2,5,Finished,10.0,66
2023,7,Spanish Grand Prix,Barcelona,stroll,aston_martin,5,6,Finished,8.0,66
2023,7,Spanish Grand Prix,Barcelona,alonso,aston_martin,8,7,Finished,6.0,66
2023,7,Spanish Grand Prix,Barcelona,ocon,alpine,6,8,Finished,4.0,66
2023,7,Spanish Grand Prix,Barcelona,zhou,alfa,13,9,Finished,2.0,66
2023,7,Spanish Grand Prix,Barcelona,gasly,alpine,10,10,Finished,1.0,66
2023,7,Spanish Grand Prix,Barcelona,leclerc,ferrari,19,11,Finished,0.0,66
2023,7,Spanish Grand Prix,Barcelona,tsunoda,alphatauri,15,12,Finished,0.0,66
2023,7,Spanish Grand Prix,Barcelona,piastri,mclaren,9,13,Lapped,0.0,65
2023,7,Spanish Grand Prix,Barcelona,de_vries,alphatauri,14,14,Lapped,0.0,65
2023,7,Spanish Grand Prix,Barcelona,hulkenberg,haas,7,15,Lapped,0.0,65
2023,7,Spanish Grand Prix,Barcelona,albon,williams,18,16,Lapped,0.0,65
2023,7,Spanish Grand Prix,Barcelona,norris,mclaren,3,17,Lapped,0.0,65
2023,7,Spanish Grand Prix,Barcelona,kevin_magnussen,haas,17,18,Lapped,0.0,65
2023,7,Spanish Grand Prix,Barcelona,bottas,alfa,16,19,Lapped,0.0,65
2023,7,Spanish Grand Prix,Barcelona,sargeant,williams,20,20,Lapped,0.0,65
2023,8,Canadian Grand Prix,Montréal,max_verstappen,red_bull,1,1,Finished,25.0,70
2023,8,Canadian Grand Prix,Montréal,alonso,aston_martin,2,2,Finished,18.0,70
2023,8,Canadian Grand Prix,Montréal,hamilton,mercedes,3,3,Finished,15.0,70
2023,8,Canadian Grand Prix,Montréal,leclerc,ferrari,10,4,Finished,12.0,70
2023,8,Canadian Grand Prix,Montréal,sainz,ferrari,11,5,Finished,10.0,70
2023,8,Canadian Grand Prix,Montréal,perez,red_bull,12,6,Finished,9.0,70
2023,8,Canadian Grand Prix,Montréal,albon,williams,9,7,Finished,6.0,70
2023,8,Canadian Grand Prix,Montréal,ocon,alpine,6,8,Finished,4.0,70
2023,8,Canadian Grand Prix,Montréal,stroll,aston_martin,16,9,Finished,2.0,70
2023,8,Canadian Grand Prix,Montréal,bottas,alfa,14,10,Finished,1.0,70
2023,8,Canadian Grand Prix,Montréal,piastri,mclaren,8,11,Finished,0.0,70
2023,8,Canadian Grand Prix,Montréal,gasly,alpine,15,12,Finished,0.0,70
2023,8,Canadian Grand Prix,Montréal,norris,mclaren,7,13,Finished,0.0,70
2023,8,Canadian Grand Prix,Montréal,tsunoda,alphatauri,19,14,Finished,0.0,70
2023,8,Canadian Grand Prix,Montréal,hulkenberg,haas,5,15,Lapped,0.0,69
2023,8,Canadian Grand Prix,Montréal,zhou,alfa,20,16,Lapped,0.0,69
2023,8,Canadian Grand Prix,Montréal,kevin_magnussen,haas,13,17,Lapped,0.0,69
2023,8,Canadian Grand Prix,Montréal,de_vries,alphatauri,17,18,Lapped,0.0,69
2023,8,Canadian Grand Prix,Montréal,russell,mercedes,4,19,Retired,0.0,53
2023,8,Canadian Grand Prix,Montréal,sargeant,williams,18,20,Retired,0.0,6
2023,9,Austrian Grand Prix,Spielberg,max_verstappen,red_bull,1,1,Finished,26.0,71
2023,9,Austrian Grand Prix,Spielberg,leclerc,ferrari,2,2,Finished,18.0,71
2023,9,Austrian Grand Prix,Spielberg,perez,red_bull,15,3,Finished,15.0,71
2023,9,Austrian Grand Prix,Spielberg,norris,mclaren,4,4,Finished,12.0,71
2023,9,Austrian Grand Prix,Spielberg,alonso,aston_martin,7,5,Finished,10.0,71
2023,9,Austrian Grand Prix,Spielberg,sainz,ferrari,3,6,Finished,8.0,71
2023,9,Austrian Grand Prix,Spielberg,russell,mercedes,11,7,Finished,6.0,71
2023,9,Austrian Grand Prix,Spielberg,hamilton,mercedes,5,8,Finished,4.0,71
2023,9,Austrian Grand Prix,Spielberg,stroll,aston_martin,6,9,Finished,2.0,71
2023,9,Austrian Grand Prix,Spielberg,gasly,alpine,9,10,Finished,1.0,71
2023,9,Austrian Grand Prix,Spielberg,albon,williams,10,11,Finished,0.0,71
2023,9,Austrian Grand Prix,Spielberg,zhou,alfa,17,12,Lapped,0.0,70
2023,9,Austrian Grand Prix,Spielberg,sargeant,williams,18,13,Lapped,0.0,70
2023,9,Austrian Grand Prix,Spielberg,ocon,alpine,12,14,Lapped,0.0,70
2023,9,Austrian Grand Prix,Spielberg,bottas,alfa,14,15,Lapped,0.0,70
2023,9,Austrian Grand Prix,Spielberg,piastri,mclaren,13,16,Lapped,0.0,70
2023,9,Austrian Grand Prix,Spielberg,de_vries,alphatauri,20,17,Lapped,0.0,70
2023,9,Austrian Grand Prix,Spielberg,kevin_magnussen,haas,19,18,Lapped,0.0,70
2023,9,Austrian Grand Prix,Spielberg,tsunoda,alphatauri,16,19,Lapped,0.0,70
2023,9,Austrian Grand Prix,Spielberg,hulkenberg,haas,8,20,Retired,0.0,12
2023,10,British Grand Prix,Silverstone,max_verstappen,red_bull,1,1,Finished,26.0,52
2023,10,British Grand Prix,Silverstone,norris,mclaren,2,2,Finished,18.0,52
2023,10,British Grand Prix,Silverstone,hamilton,mercedes,7,3,Finished,15.0,52
2023,10,British Grand Prix,Silverstone,piastri,mclaren,3,4,Finished,12.0,52
2023,10,British Grand Prix,Silverstone,russell,mercedes,6,5,Finished,10.0,52
2023,10,British Grand Prix,Silverstone,perez,red_bull,15,6,Finished,8.0,52
2023,10,British Grand Prix,Silverstone,alonso,aston_martin,9,7,Finished,6.0,52
2023,10,British Grand Prix,Silverstone,albon,williams,8,8,Finished,4.0,52
2023,10,British Grand Prix,Silverstone,leclerc,ferrari,4,9,Finished,2.0,52
2023,10,British Grand Prix,Silverstone,sainz,ferrari,5,10,Finished,1.0,52
2023,10,British Grand Prix,Silverstone,sargeant,williams,14,11,Finished,0.0,52
2023,10,British Grand Prix,Silverstone,bottas,alfa,20,12,Finished,0.0,52
2023,10,British Grand Prix,Silverstone,hulkenberg,haas,11,13,Finished,0.0,52
2023,10,British Grand Prix,Silverstone,stroll,aston_martin,12,14,Finished,0.0,52
2023,10,British Grand Prix,Silverstone,zhou,alfa,17,15,Finished,0.0,52
2023,10,British Grand Prix,Silverstone,tsunoda,alphatauri,16,16,Finished,0.0,52
2023,10,British Grand Prix,Silverstone,de_vries,alphatauri,18,17,Finished,0.0,52
2023,10,British Grand Prix,Silverstone,gasly,alpine,10,18,Finished,0.0,46
2023,10,British Grand Prix,Silverstone,kevin_magnussen,haas,19,19,Retired,0.0,31
2023,10,British Grand Prix,Silverstone,ocon,alpine,13,20,Retired,0.0,9
2023,11,Hungarian Grand Prix,Budapest,max_verstappen,red_bull,2,1,Finished,26.0,70
2023,11,Hungarian Grand Prix,Budapest,norris,mclaren,3,2,Finished,18.0,70
2023,11,Hungarian Grand Prix,Budapest,perez,red_bull,9,3,Finished,15.0,70
2023,11,Hungarian Grand Prix,Budapest,hamilton,mercedes,1,4,Finished,12.0,70
2023,11,Hungarian Grand Prix,Budapest,piastri,mclaren,4,5,Finished,10.0,70
2023,11,Hungarian Grand Prix,Budapest,russell,mercedes,18,6,Finished,8.0,70
2023,11,Hungarian Grand Prix,Budapest,leclerc,ferrari,6,7,Finished,6.0,70
2023,11,Hungarian Grand Prix,Budapest,sainz,ferrari,11,8,Finished,4.0,70
2023,11,Hungarian Grand Prix,Budapest,alonso,aston_martin,8,9,Finished,2.0,70
2023,11,Hungarian Grand Prix,Budapest,stroll,aston_martin,14,10,Lapped,1.0,69
2023,11,Hungarian Grand Prix,Budapest,albon,williams,16,11,Lapped,0.0,69
2023,11,Hungarian Grand Prix,Budapest,bottas,alfa,7,12,Lapped,0.0,69
2023,11,Hungarian Grand Prix,Budapest,ricciardo,alphatauri,13,13,Lapped,0.0,69
2023,11,Hungarian Grand Prix,Budapest,hulkenberg,haas,10,14,Lapped,0.0,69
2023,11,Hungarian Grand Prix,Budapest,tsunoda,alphatauri,17,15,Lapped,0.0,69
2023,11,Hungarian Grand Prix,Budapest,zhou,alfa,5,16,Lapped,0.0,69
2023,11,Hungarian Grand Prix,Budapest,kevin_magnussen,haas,19,17,Lapped,0.0,69
2023,11,Hungarian Grand Prix,Budapest,sargeant,williams,20,18,Finished,0.0,67
2023,11,Hungarian Grand Prix,Budapest,ocon,alpine,12,19,Retired,0.0,2
2023,11,Hungarian Grand Prix,Budapest,gasly,alpine,15,20,Retired,0.0,1
2023,12,Belgian Grand Prix,Spa-Francorchamps,max_verstappen,red_bull,6,1,Finished,25.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,perez,red_bull,2,2,Finished,18.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,leclerc,ferrari,1,3,Finished,15.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,hamilton,mercedes,3,4,Finished,13.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,alonso,aston_martin,9,5,Finished,10.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,russell,mercedes,8,6,Finished,8.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,norris,mclaren,7,7,Finished,6.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,ocon,alpine,14,8,Finished,4.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,stroll,aston_martin,10,9,Finished,2.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,tsunoda,alphatauri,11,10,Finished,1.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,gasly,alpine,12,11,Finished,0.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,bottas,alfa,13,12,Finished,0.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,zhou,alfa,17,13,Finished,0.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,albon,williams,15,14,Finished,0.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,kevin_magnussen,haas,16,15,Finished,0.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,ricciardo,alphatauri,19,16,Finished,0.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,sargeant,williams,18,17,Finished,0.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,hulkenberg,haas,20,18,Finished,0.0,44
2023,12,Belgian Grand Prix,Spa-Francorchamps,sainz,ferrari,4,19,Retired,0.0,23
2023,12,Belgian Grand Prix,Spa-Francorchamps,piastri,mclaren,5,20,Retired,0.0,0
2023,13,Dutch Grand Prix,Zandvoort,max_verstappen,red_bull,1,1,Finished,25.0,72
2023,13,Dutch Grand Prix,Zandvoort,alonso,aston_martin,5,2,Finished,19.0,72
2023,13,Dutch Grand Prix,Zandvoort,gasly,alpine,12,3,Finished,15.0,72
2023,13,Dutch Grand Prix,Zandvoort,perez,red_bull,7,4,Finished,12.0,72
2023,13,Dutch Grand Prix,Zandvoort,sainz,ferrari,6,5,Finished,10.0,72
2023,13,Dutch Grand Prix,Zandvoort,hamilton,mercedes,13,6,Finished,8.0,72
2023,13,Dutch Grand Prix,Zandvoort,norris,mclaren,2,7,Finished,6.0,72
2023,13,Dutch Grand Prix,Zandvoort,albon,williams,4,8,Finished,4.0,72
2023,13,Dutch Grand Prix,Zandvoort,piastri,mclaren,8,9,Finished,2.0,72
2023,13,Dutch Grand Prix,Zandvoort,ocon,alpine,16,10,Finished,1.0,72
2023,13,Dutch Grand Prix,Zandvoort,stroll,aston_martin,11,11,Finished,0.0,72
2023,13,Dutch Grand Prix,Zandvoort,hulkenberg,haas,14,12,Finished,0.0,72
2023,13,Dutch Grand Prix,Zandvoort,lawson,alphatauri,19,13,Finished,0.0,72
2023,13,Dutch Grand Prix,Zandvoort,bottas,alfa,18,14,Finished,0.0,72
2023,13,Dutch Grand Prix,Zandvoort,tsunoda,alphatauri,17,15,Finished,0.0,72
2023,13,Dutch Grand Prix,Zandvoort,kevin_magnussen,haas,0,16,Finished,0.0,72
2023,13,Dutch Grand Prix,Zandvoort,russell,mercedes,3,17,Finished,0.0,72
2023,13,Dutch Grand Prix,Zandvoort,zhou,alfa,15,18,Accident,0.0,62
2023,13,Dutch Grand Prix,Zandvoort,leclerc,ferrari,9,19,Undertray,0.0,41
2023,13,Dutch Grand Prix,Zandvoort,sargeant,williams,10,20,Accident,0.0,14
2023,14,Italian Grand Prix,Monza,max_verstappen,red_bull,2,1,Finished,25.0,51
2023,14,Italian Grand Prix,Monza,perez,red_bull,5,2,Finished,18.0,51
2023,14,Italian Grand Prix,Monza,sainz,ferrari,1,3,Finished,15.0,51
2023,14,Italian Grand Prix,Monza,leclerc,ferrari,3,4,Finished,12.0,51
2023,14,Italian Grand Prix,Monza,russell,mercedes,4,5,Finished,10.0,51
2023,14,Italian Grand Prix,Monza,hamilton,mercedes,8,6,Finished,8.0,51
2023,14,Italian Grand Prix,Monza,albon,williams,6,7,Finished,6.0,51
2023,14,Italian Grand Prix,Monza,norris,mclaren,9,8,Finished,4.0,51
2023,14,Italian Grand Prix,Monza,alonso,aston_martin,10,9,Finished,2.0,51
2023,14,Italian Grand Prix,Monza,bottas,alfa,14,10,Finished,1.0,51
2023,14,Italian Grand Prix,Monza,lawson,alphatauri,12,11,Finished,0.0,51
2023,14,Italian Grand Prix,Monza,piastri,mclaren,7,12,Finished,0.0,51
2023,14,Italian Grand Prix,Monza,sargeant,williams,15,13,Finished,0.0,51
2023,14,Italian Grand Prix,Monza,zhou,alfa,16,14,Finished,0.0,51
2023,14,Italian Grand Prix,Monza,gasly,alpine,17,15,Finished,0.0,51
2023,14,Italian Grand Prix,Monza,stroll,aston_martin,20,16,Finished,0.0,51
2023,14,Italian Grand Prix,Monza,hulkenberg,haas,13,17,Lapped,0.0,50
2023,14,Italian Grand Prix,Monza,kevin_magnussen,haas,19,18,Lapped,0.0,50
2023,14,Italian Grand Prix,Monza,ocon,alpine,18,19,Retired,0.0,39
2023,14,Italian Grand Prix,Monza,tsunoda,alphatauri,11,20,Did not start,0.0,0
2023,15,Singapore Grand Prix,Marina Bay,sainz,ferrari,1,1,Finished,25.0,62
2023,15,Singapore Grand Prix,Marina Bay,norris,mclaren,4,2,Finished,18.0,62
2023,15,Singapore Grand Prix,Marina Bay,hamilton,mercedes,5,3,Finished,16.0,62
2023,15,Singapore Grand Prix,Marina Bay,leclerc,ferrari,3,4,Finished,12.0,62
2023,15,Singapore Grand Prix,Marina Bay,max_verstappen,red_bull,11,5,Finished,10.0,62
2023,15,Singapore Grand Prix,Marina Bay,gasly,alpine,12,6,Finished,8.0,62
2023,15,Singapore Grand Prix,Marina Bay,piastri,mclaren,17,7,Finished,6.0,62
2023,15,Singapore Grand Prix,Marina Bay,perez,red_bull,13,8,Finished,4.0,62
2023,15,Singapore Grand Prix,Marina Bay,lawson,alphatauri,10,9,Finished,2.0,62
2023,15,Singapore Grand Prix,Marina Bay,kevin_magnussen,haas,6,10,Finished,1.0,62
2023,15,Singapore Grand Prix,Marina Bay,albon,williams,14,11,Finished,0.0,62
2023,15,Singapore Grand Prix,Marina Bay,zhou,alfa,19,12,Finished,0.0,62
2023,15,Singapore Grand Prix,Marina Bay,hulkenberg,haas,9,13,Finished,0.0,62
2023,15,Singapore Grand Prix,Marina Bay,sargeant,williams,18,14,Finished,0.0,62
2023,15,Singapore Grand Prix,Marina Bay,alonso,aston_martin,7,15,Finished,0.0,62
2023,15,Singapore Grand Prix,Marina Bay,russell,mercedes,2,16,Finished,0.0,61
2023,15,Singapore Grand Prix,Marina Bay,bottas,alfa,16,17,Retired,0.0,51
2023,15,Singapore Grand Prix,Marina Bay,ocon,alpine,8,18,Retired,0.0,42
2023,15,Singapore Grand Prix,Marina Bay,tsunoda,alphatauri,15,19,Retired,0.0,0
2023,15,Singapore Grand Prix,Marina Bay,stroll,aston_martin,0,20,Withdrew,0.0,0
2023,16,Japanese Grand Prix,Suzuka,max_verstappen,red_bull,1,1,Finished,26.0,53
2023,16,Japanese Grand Prix,Suzuka,norris,mclaren,3,2,Finished,18.0,53
2023,16,Japanese Grand Prix,Suzuka,piastri,mclaren,2,3,Finished,15.0,53
2023,16,Japanese Grand Prix,Suzuka,leclerc,ferrari,4,4,Finished,12.0,53
2023,16,Japanese Grand Prix,Suzuka,hamilton,mercedes,7,5,Finished,10.0,53
2023,16,Japanese Grand Prix,Suzuka,sainz,ferrari,6,6,Finished,8.0,53
2023,16,Japanese Grand Prix,Suzuka,russell,mercedes,8,7,Finished,6.0,53
2023,16,Japanese Grand Prix,Suzuka,alonso,aston_martin,10,8,Finished,4.0,53
2023,16,Japanese Grand Prix,Suzuka,ocon,alpine,14,9,Finished,2.0,53
2023,16,Japanese Grand Prix,Suzuka,gasly,alpine,12,10,Finished,1.0,53
2023,16,Japanese Grand Prix,Suzuka,lawson,alphatauri,11,11,Lapped,0.0,52
2023,16,Japanese Grand Prix,Suzuka,tsunoda,alphatauri,9,12,Lapped,0.0,52
2023,16,Japanese Grand Prix,Suzuka,zhou,alfa,19,13,Lapped,0.0,52
2023,16,Japanese Grand Prix,Suzuka,hulkenberg,haas,18,14,Lapped,0.0,52
2023,16,Japanese Grand Prix,Suzuka,kevin_magnussen,haas,15,15,Lapped,0.0,52
2023,16,Japanese Grand Prix,Suzuka,albon,williams,13,16,Retired,0.0,26
2023,16,Japanese Grand Prix,Suzuka,sargeant,williams,20,17,Retired,0.0,22
2023,16,Japanese Grand Prix,Suzuka,stroll,aston_martin,17,18,Retired,0.0,20
2023,16,Japanese Grand Prix,Suzuka,perez,red_bull,5,19,Retired,0.0,15
2023,16,Japanese Grand Prix,Suzuka,bottas,alfa,16,20,Retired,0.0,7
2023,17,Qatar Grand Prix,Lusail,max_verstappen,red_bull,1,1,Finished,26.0,57
2023,17,Qatar Grand Prix,Lusail,piastri,mclaren,6,2,Finished,18.0,57
2023,17,Qatar Grand Prix,Lusail,norris,mclaren,10,3,Finished,15.0,57
2023,17,Qatar Grand Prix,Lusail,russell,mercedes,2,4,Finished,12.0,57
2023,17,Qatar Grand Prix,Lusail,leclerc,ferrari,5,5,Finished,10.0,57
2023,17,Qatar Grand Prix,Lusail,alonso,aston_martin,4,6,Finished,8.0,57
2023,17,Qatar Grand Prix,Lusail,ocon,alpine,8,7,Finished,6.0,57
2023,17,Qatar Grand Prix,Lusail,bottas,alfa,9,8,Finished,4.0,57
2023,17,Qatar Grand Prix,Lusail,zhou,alfa,19,9,Finished,2.0,57
2023,17,Qatar Grand Prix,Lusail,perez,red_bull,20,10,Finished,1.0,57
2023,17,Qatar Grand Prix,Lusail,stroll,aston_martin,16,11,Finished,0.0,57
2023,17,Qatar Grand Prix,Lusail,gasly,alpine,7,12,Finished,0.0,57
2023,17,Qatar Grand Prix,Lusail,albon,williams,13,13,Finished,0.0,57
2023,17,Qatar Grand Prix,Lusail,kevin_magnussen,haas,18,14,Lapped,0.0,56
